serverguid                           ,guid                                 ,oscaption                                   ,osversion  ,osarchitecture ,corr_sim_hash ,corr_sim_hash_without_apps ,corr_fuzzy_hash ,corr_fuzzy_hash_without_apps ,apps
bd68b554-c179-11ed-a339-00155d01330c ,590ffb0d-c801-4228-92d4-f4d5db9654aa ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,6684c37f-aea0-4692-b96c-7d8b60a1602f ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,7-Zip 16.04 (x64)|7-Zip 16.04 (x64)|Igor Pavlov|Adobe Acrobat Reader|Adobe Acrobat Reader|Adobe Systems Incorporated|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|DriverIdentifier 6.1|DriverIdentifier 6.1|DriverIdentifier|Google Chrome|Google Chrome|Google LLC|Google Update Helper|Google Update Helper|Google LLC|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|PL-2303 USB-to-Serial|PL-2303 USB-to-Serial|Prolific Technology Inc.|StellarProtect|StellarProtect|TXOne|VISA Shared Components 5.6.0 (64-Bit)|VISA Shared Components 5.6.0 (64-Bit)|IVI Foundation|VISA.NET Shared Components 5.6.0 (64-Bit)|VISA.NET Shared Components 5.6.0 (64-Bit)|IVI Foundation
bd68b554-c179-11ed-a339-00155d01330c ,76a5b0cf-9097-484b-902c-6f1fcdec7a73 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,7882d158-7640-42fa-ad99-900e0da8feae ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,7-Zip 16.04 (x64)|7-Zip 16.04 (x64)|Igor Pavlov|Adobe Acrobat Reader|Adobe Acrobat Reader|Adobe Systems Incorporated|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|DriverIdentifier 6.1|DriverIdentifier 6.1|DriverIdentifier|Google Chrome|Google Chrome|Google LLC|Google Update Helper|Google Update Helper|Google LLC|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|PL-2303 USB-to-Serial|PL-2303 USB-to-Serial|Prolific Technology Inc.|StellarProtect|StellarProtect|TXOne|VISA Shared Components 5.6.0 (64-Bit)|VISA Shared Components 5.6.0 (64-Bit)|IVI Foundation|VISA.NET Shared Components 5.6.0 (64-Bit)|VISA.NET Shared Components 5.6.0 (64-Bit)|IVI Foundation
bd68b554-c179-11ed-a339-00155d01330c ,8f0faaec-d6e3-41bf-a221-1886f2467f75 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,919ebb92-879b-499d-8c3f-a3e5465755fd ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,91e3f7d1-dd26-4a01-ba43-a3309316b978 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,9c9e0d5a-2aa0-4d93-a516-5c92fa8c393c ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,a0283079-3a15-4a75-98c3-24126c8e0103 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,"CODESOFT 2018|CODESOFT 2018|Teklynx Newco SAS|Maxx Audio Installer (x64)|Maxx Audio Installer (x64)|Waves Audio Ltd.|PL23XX USB-to-Serial|PL23XX USB-to-Serial|Prolific Technology INC|Realtek Audio COM Components|Realtek Audio COM Components|Realtek Semiconductor Corp.|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|StellarProtect|StellarProtect|TXOne|Vulkan Run Time Libraries 1.0.54.1|Vulkan Run Time Libraries 1.0.54.1|Intel Corporation Inc.|WinRAR 5.20 (32-位)|WinRAR 5.20 (32-位)|win.rar GmbH|Windows Driver Package - DigitalPersona, Inc. (usbdpfp) Biometric  (02/24/2010 4.0.0.143)|Windows Driver Package - DigitalPersona, Inc. (usbdpfp) Biometric  (02/24/2010 4.0.0.143)|DigitalPersona, Inc.|ZKOnline SDK 2.3.3.6|ZKOnline SDK 2.3.3.6|ZKTEco Inc.|Zebra Font Downloader|Zebra Font Downloader|Zebra Technologies Corporation|Zebra Status Monitor 5.0.0|Zebra Status Monitor 5.0.0|Zebra\Status Monitor"
bd68b554-c179-11ed-a339-00155d01330c ,be2fab12-e7eb-4433-a4e8-36e7f4a749f7 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,d0cef354-5997-44f7-8750-034ae1e8104d ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,"ACE Environment 3.0|ACE Environment 3.0|ACE|Dell Command | Update for Windows 10|Dell Command | Update for Windows 10|Dell Inc.|Dell Core Services|Dell Core Services|Dell, Inc.|Dell Digital Delivery Services|Dell Digital Delivery Services|Dell Inc.|Dell Display Manager 2.0|Dell Display Manager 2.0|Dell Inc.|Dell Optimizer|Dell Optimizer|Dell|Dell Optimizer Core|Dell Optimizer Core|Dell Inc.|Dell Peripheral Manager|Dell Peripheral Manager|Dell Inc.|Dell SupportAssist|Dell SupportAssist|Dell Inc.|Dell SupportAssist OS Recovery Plugin for Dell Update|Dell SupportAssist OS Recovery Plugin for Dell Update|Dell Inc.|Dell SupportAssist Remediation|Dell SupportAssist Remediation|Dell Inc.|DellOptimizerUI|DellOptimizerUI|Dell|ExpressConnect Drivers & Services|ExpressConnect Drivers & Services|Intel(R)|IQfact+_BRCM_4360_UBNT_3.0.1_Dongle|IQfact+_BRCM_4360_UBNT_3.0.1_Dongle|LitePoint Corporation|QDART-Connectivity|QDART-Connectivity|QUALCOMM Atheros|QPST 2.7|QPST 2.7|Qualcomm Technologies, Inc.|StellarProtect|StellarProtect|TXOne"
