serverguid,guid,cpuname,oscaption,osversion,cpucaption,osarchitecture,cpuarchitecture,apps,fuzzy_hash,fuzzy_hash_without_apps
7782705a-92f0-11ed-b403-0050569b1a81,eefcec43-9a7a-42ec-bd37-2ef36ac077ba,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"InstallDriver32bitOS|InstallDriver32bitOS|duali|Java 7 Update 75|Java 7 Update 75|Oracle|Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Java Runtime Environment 1.0.7_55 for ProBase|Java Runtime Environment 1.0.7_55 for ProBase|Wincor Nixdorf International GmbH|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf International GmbH|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|StellarProtect|StellarProtect|TXOne|Java Auto Updater|Java Auto Updater|Oracle, Inc.|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI",32343a57786b514e726b4b3579503979506e58584e4d574e4d304649447535636f447535635842324258686e446e58484d3765374c336c4e767941426342343a574a726b4b3579503979505855757475346f58422f336d416d65,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ef081d39-0bb9-4a44-a166-ac4f19074dae,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Java 7 Update 45|Java 7 Update 45|Oracle|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf",34383a57474335436f74757475496d644c48304347304361336e49684d5a4452436943704373545079514337436d525853416931393158564b7077704c3351304830793a57476b627463324c48303730764844526c6736315258454c336c,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ef1cf52d-c14f-48a9-a6fb-ed3314592706,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Java 7 Update 45|Java 7 Update 45|Oracle|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Application Installation Utility|Application Installation Utility|Diebold|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea",34383a57733048306f7150437a4d41693139315846623343694373547149447077704b433543626d695450794230434730434c334d446b5258425631433743733675413a5766562b4662336c6e6b763037304f334d446b52584254364b6365,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,ef205660-4f70-46d8-ae62-3b3ba00c7c53,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Java Runtime Environment 1.0.7_55 for ProBase|Java Runtime Environment 1.0.7_55 for ProBase|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Java 7 Update 75|Java 7 Update 75|Oracle|Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|InstallDriver32bitOS|InstallDriver32bitOS|duali|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|StellarProtect|StellarProtect|TXOne|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Java Auto Updater|Java Auto Updater|Oracle, Inc.|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf International GmbH|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation",32343a5778364879503979506e58484d37653747726b4b2f6e446e584651362b6c4e4d574e4d64426342373372447535636f44753563664e7664423242585846353a577179503979505853726b4b4435506d353376757475576f582f,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,efdc5eef-9f87-44ef-84a8-6e6871341dd7,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Java 7 Update 45|Java 7 Update 45|Oracle|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Application Installation Utility|Application Installation Utility|Diebold|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|StellarProtect|StellarProtect|TXOne|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf",34383a5779416b5654433543626d543139315849443343427934304830447077706f344337434c4369436e7574754a49495479547a703365525856773043473043493a5734686b624944633436386c6d636a70336552582b30373044,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,f0471bc4-4633-401f-9162-16d37118079a,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"InstallDriver32bitOS|InstallDriver32bitOS|duali|Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Java Auto Updater|Java Auto Updater|Oracle, Inc.|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Java Runtime Environment 1.0.7_55 for ProBase|Java Runtime Environment 1.0.7_55 for ProBase|Wincor Nixdorf International GmbH|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Java 7 Update 75|Java 7 Update 75|Oracle|StellarProtect|StellarProtect|TXOne|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf International GmbH",32343a57786b51362b674b78462b4e767953447535636f4475356350376537366e446e58584e4d574e4d5579503979506e58324263427665723233453242324258683a5757544b72367574752b4a795039795058326d64657232336a6f5868,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,f0721392-af63-4098-9d29-4e86708149bb,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Application Installation Utility|Application Installation Utility|Diebold|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.",34383a577330483073544b4335436e757475496d3266445743374370416c304347304368494c33425431707077706d52586343694370434279473139315856727a3a57416b6d6364664457362f303730663372355258636c6e357a,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,f1182a50-632e-42fb-be9e-a567db07d2cf,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Java 7 Update 75|Java 7 Update 75|Oracle|StellarProtect|StellarProtect|TXOne|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf J/Install V6.4/00 (Build 002322)|Wincor Nixdorf International GmbH|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java Runtime Environment 1.0.7_55 for ProBase|Java Runtime Environment 1.0.7_55 for ProBase|Wincor Nixdorf International GmbH|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Java Auto Updater|Java Auto Updater|Oracle, Inc.|Intel(R) ME UninstallLegacy|Intel(R) ME UninstallLegacy|Intel Corporation|Intel® Trusted Connect Service Client|Intel® Trusted Connect Service Client|Intel Corporation|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation",32343a57784a4263424a3765374772323345446e446e58594232425846515879503979506e5877447535636f44753563664e76534e4d574e4d444b7846353a576e6d54723233514b6f582b7950397950584d757475344b5a,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,f148b020-0dc8-4063-b7cd-34c04b29ac6b,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Application Installation Utility|Application Installation Utility|Diebold|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|StellarProtect|StellarProtect|TXOne|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Java 7 Update 45|Java 7 Update 45|Oracle|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH",34383a5773556d54447077704b4335436e757475436c503043473043514337436f316d69546633655258564349787479684d5a4473414570436943343048307043797a3a577355496b6d6337523037306c36623333655258626e44556c5a68,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,f1a9f434-d1a2-4dcc-bacc-ccd9abfeaf8d,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|InstallDriver32bitOS|InstallDriver32bitOS|duali|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|StellarProtect|StellarProtect|TXOne|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation",34383a5746437a6d5444707770626d32557942304347304368494b433543514337436d5258564d4369437354527574754339313931584d334d446d304830474155303a574d4633303730476b6c36315258616c2f6337584d334d444c30,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
7782705a-92f0-11ed-b403-0050569b1a81,f2148025-751e-49f3-adbd-1b55bac4ef3c,,Microsoft Windows 7 Professional ,6.1.7601,,32-bit,,"Harvester - Agilis Logger Plugin|Harvester - Agilis Logger Plugin|Diebold Nixdorf|Application Installation Utility|Application Installation Utility|Diebold|Harvester - Retail Device Plugin|Harvester - Retail Device Plugin|Diebold Nixdorf|StellarProtect|StellarProtect|TXOne|Harvester - AMI Plugin|Harvester - AMI Plugin|Diebold Nixdorf|Java(TM) 6 Update 30|Java(TM) 6 Update 30|Oracle|Harvester - Harvester Service|Harvester - Harvester Service|Diebold Nixdorf|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Windows Driver Package - Duali Inc. Korea (BULKUSB) USB  (01/08/2012 2.3.0.1)|Duali Inc. Korea|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|Harvester - Flight Record Plugin|Harvester - Flight Record Plugin|Diebold Nixdorf|Java Auto Updater|Java Auto Updater|Sun Microsystems, Inc.|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Harvester - System Inventory Plugin|Harvester - System Inventory Plugin|Diebold Nixdorf|Harvester - EventLog Plugin|Harvester - EventLog Plugin|Diebold Nixdorf|Microsoft Root Certificate x32|Microsoft Root Certificate x32|Diebold|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|Windows Driver Package - DUALI (DESCARD0-SERVICE) SmartCardReader  (05/22/2012 1.5.0.0)|DUALI|Wincor Nixdorf ProBase|Wincor Nixdorf ProBase|Wincor Nixdorf International GmbH|InstallDriver32bitOS|InstallDriver32bitOS|duali|Harvester - Diagnostic Service Plugin|Harvester - Diagnostic Service Plugin|Diebold Nixdorf|Java 7 Update 45|Java 7 Update 45|Oracle|Harvester - Service Call History Plugin|Harvester - Service Call History Plugin|Diebold Nixdorf|Harvester - Legacy Device Plugin|Harvester - Legacy Device Plugin|Diebold Nixdorf|Intel(R) Graphics Media Accelerator Driver|Intel(R) Graphics Media Accelerator Driver|Intel Corporation|Symantec SHA256 Code Signing CA Certificate|Symantec SHA256 Code Signing CA Certificate|Diebold|Java Runtime Environment 1.0.8_51 for ProBase|Java Runtime Environment 1.0.8_51 for ProBase|Wincor Nixdorf International GmbH|Harvester - DbdDfs Plugin|Harvester - DbdDfs Plugin|Diebold Nixdorf|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf J/Install V6.0/00 (Build 002295)|Wincor Nixdorf International GmbH",34383a577330483073546230434730434c336f4337437a6d7475747548495a437354684d5a44466d324e7043694347416c794b4335437431393158564b7077706d52523a57313037304f336f36576d74635944746a6c616b4d6d525868,333a6b4f596a794d314b3650586b4c51676a347758486a3a576a3158303067736b
